list_name,itemname,material,quantity,description,latitude,longitude,altitude,radius,location,timestamp,dt,project_name,username,manual_upload,event_name,id,log_index
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","47.20356937037","-122.23296595141","21.361985911615","14.781457485532","Pierce County, Washington, United States of America","20220428225106","2022-04-28 22:51:06","Default","unde4dN3wt_","0","","2033877","51141"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","40.551293951997","-73.917240895058","2.6335644740611","4.7404400798301","New York, New York, United States of America","20230806174832","2023-08-06 17:48:32","Default","Etandau","0","","2574573","68285"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.01049220575","-117.87701357279","161.84099959116","4.7470632719213","West Covina, California, United States of America","20240207201931","2024-02-07 20:19:31","Default","MattPin45","0","","2783555","72300"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.057635373691","-118.19489315471","111.04967524484","4.7364140447205","Los Angeles, California, United States of America","20240207203925","2024-02-07 20:39:25","Default","Debony Garcia","0","","2783853","72317"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.057650879299","-118.1949048197","110.67561776657","4.7344069942314","Los Angeles, California, United States of America","20240207203929","2024-02-07 20:39:29","Default","Debony Garcia","0","","2783854","72317"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.05767990953","-118.19491575378","110.01854989585","4.7380851215873","Los Angeles, California, United States of America","20240207203941","2024-02-07 20:39:41","Default","Debony Garcia","0","","2783855","72317"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.05767922332","-118.19491584296","109.93884348776","4.7387452409006","Los Angeles, California, United States of America","20240207203942","2024-02-07 20:39:42","Default","Debony Garcia","0","","2783856","72317"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.057683272213","-118.19491756853","110.24564148113","4.7373013447471","Los Angeles, California, United States of America","20240207203946","2024-02-07 20:39:46","Default","Debony Garcia","0","","2783857","72317"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.05779469883","-118.19495731401","112.41126270033","4.7357315574816","Los Angeles, California, United States of America","20240207204011","2024-02-07 20:40:11","Default","Debony Garcia","0","","2783862","72317"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.058177918725","-118.19512242805","110.93596751988","4.7324948642673","Los Angeles, California, United States of America","20240207204145","2024-02-07 20:41:45","Default","Debony Garcia","0","","2783877","72317"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.057754499067","-118.19522273603","110.03553849459","4.7309449238173","Los Angeles, California, United States of America","20240207204326","2024-02-07 20:43:26","Default","Debony Garcia","0","","2783881","72317"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.057729635796","-118.1952226442","109.61309616733","4.7327725041924","Los Angeles, California, United States of America","20240207204332","2024-02-07 20:43:32","Default","Debony Garcia","0","","2783882","72317"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.057174950113","-118.1949398609","108.94103464391","4.7311806233565","Los Angeles, California, United States of America","20240207204546","2024-02-07 20:45:46","Default","Debony Garcia","0","","2783900","72317"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.057406931628","-118.19423057148","108.13828827068","4.7364330059126","Los Angeles, California, United States of America","20240207204735","2024-02-07 20:47:35","Default","Debony Garcia","0","","2783908","72317"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","2","","34.035707705812","-117.77922550432","282.30033429991","4.730547633124","Pomona, California, United States of America","20240207203935","2024-02-07 20:39:35","Default","rubben.n","0","","2783970","72326"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.036260064662","-117.78209625455","292.48050966021","4.731281438182","Pomona, California, United States of America","20240207204416","2024-02-07 20:44:16","Default","rubben.n","0","","2783973","72326"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.036098121357","-117.78291752702","295.43449959066","4.7311937988877","Pomona, California, United States of America","20240207204543","2024-02-07 20:45:43","Default","rubben.n","0","","2783975","72326"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","10","","34.099223969766","-118.3172656922","114.34749010205","14.25658013304","Los Angeles, California, United States of America","20240207223836","2024-02-07 22:38:36","Default","sanchezjasmin22","0","","2785300","72385"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.099370669755","-118.31760936503","114.96061895974","14.243914833753","Los Angeles, California, United States of America","20240207224106","2024-02-07 22:41:06","Default","sanchezjasmin22","0","","2785307","72385"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.099726260597","-118.12457418842","147.99508095998","8.8168491657332","Los Angeles County, California, United States of America","20240221190920","2024-02-21 19:09:20","Default","Debony Garcia","0","","2793717","72694"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.099889911583","-118.12476471729","147.54410197493","4.7349612427953","Los Angeles County, California, United States of America","20240221191007","2024-02-21 19:10:07","Default","Debony Garcia","0","","2793721","72694"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.09989379165","-118.12477170761","148.76932547521","4.7414100835624","Los Angeles County, California, United States of America","20240221191022","2024-02-21 19:10:22","Default","Debony Garcia","0","","2793722","72694"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","33.969496833071","-118.18157143172","41.116126328707","4.7379555355461","Bell Gardens, California, United States of America","20240221193746","2024-02-21 19:37:46","","e.lleeeeeeee","0","","2794046","72707"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","33.969395880572","-118.18064174514","39.653099024668","4.7439727814504","Bell Gardens, California, United States of America","20240221193850","2024-02-21 19:38:50","","e.lleeeeeeee","0","","2794050","72707"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","33.969321253675","-118.17984060202","41.593143397011","4.7436745182969","Bell Gardens, California, United States of America","20240221193944","2024-02-21 19:39:44","","e.lleeeeeeee","0","","2794054","72707"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","33.968772137683","-118.17807710978","41.461616620421","4.7404208583538","Bell Gardens, California, United States of America","20240221194240","2024-02-21 19:42:40","","e.lleeeeeeee","0","","2794065","72707"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","33.968662481424","-118.1780725378","40.704325823113","4.7441721162482","Bell Gardens, California, United States of America","20240221194331","2024-02-21 19:43:31","","e.lleeeeeeee","0","","2794066","72707"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.066067224044","-118.16692153362","150.29246111214","4.7242158297367","Los Angeles, California, United States of America","20240221201606","2024-02-21 20:16:06","Default","asainz","0","","2794109","72709"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","33.968453247951","-118.22682826902","45.703566923738","4.7375618983286","Huntington Park, California, United States of America","20240221203655","2024-02-21 20:36:55","Default","Rosaliel","0","","2794215","72716"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","3","","34.035399230354","-117.77872041237","282.81188419275","4.7352777657478","Pomona, California, United States of America","20240221222351","2024-02-21 22:23:51","Default","rubben.n","0","","2794659","72735"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.034994961184","-117.77828736162","280.72174543887","4.7427181919826","Pomona, California, United States of America","20240221222541","2024-02-21 22:25:41","Default","rubben.n","0","","2794660","72735"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","33.960754437385","-118.27554367768","42.413464484673","6.0009062052607","Los Angeles, California, United States of America","20240225205230","2024-02-25 20:52:30","Default","Mintzuki","0","","2796979","72809"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","33.960581194509","-118.27558331854","42.416109085083","6.0009062052607","Los Angeles, California, United States of America","20240225205527","2024-02-25 20:55:27","Default","Mintzuki","0","","2796985","72809"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","4","","33.960576825355","-118.27558234627","42.416109085083","6.0009062052607","Los Angeles, California, United States of America","20240225205528","2024-02-25 20:55:28","Default","Mintzuki","0","","2796986","72809"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.053950300909","-118.1418195852","202.26337984018","4.7437617594292","Monterey Park, California, United States of America","20240312221927","2024-03-12 22:19:27","Default","Debony Garcia","0","","2815221","73237"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.053959899825","-118.14187629392","202.48528180551","4.7324981197284","Monterey Park, California, United States of America","20240312221947","2024-03-12 22:19:47","Default","Debony Garcia","0","","2815224","73237"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.054020117393","-118.14201464345","203.78085390665","4.7326271429478","Monterey Park, California, United States of America","20240312222019","2024-03-12 22:20:19","Default","Debony Garcia","0","","2815228","73237"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.054035668449","-118.14204033719","204.93318731897","4.7416121277057","Monterey Park, California, United States of America","20240312222035","2024-03-12 22:20:35","Default","Debony Garcia","0","","2815231","73237"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.054042468926","-118.14206036866","204.71423800383","4.7392623420922","Monterey Park, California, United States of America","20240312222042","2024-03-12 22:20:42","Default","Debony Garcia","0","","2815232","73237"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.054059208484","-118.14208453478","205.62766541727","4.7390332587824","Monterey Park, California, United States of America","20240312222057","2024-03-12 22:20:57","Default","Debony Garcia","0","","2815234","73237"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.05406197918","-118.14208072635","205.49035132769","4.7391217649925","Monterey Park, California, United States of America","20240312222059","2024-03-12 22:20:59","Default","Debony Garcia","0","","2815235","73237"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.054382547987","-118.14142752046","205.31277694739","4.7380910623258","Monterey Park, California, United States of America","20240312222658","2024-03-12 22:26:58","Default","Debony Garcia","0","","2815259","73237"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.054382547987","-118.14142752046","205.31277694739","4.7380910623258","Monterey Park, California, United States of America","20240312222658","2024-03-12 22:26:58","Default","Debony Garcia","0","","2815260","73237"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.054314973322","-118.14123493889","205.7727262862","4.7384525403472","Monterey Park, California, United States of America","20240312222824","2024-03-12 22:28:24","Default","Debony Garcia","0","","2815264","73237"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.050727263244","-118.26317160105","98.042579079047","14.759043591199","Los Angeles, California, United States of America","20240313193633","2024-03-13 19:36:33","Default","Rosaliel","0","","2815848","73261"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.050854010641","-118.2640211794","96.622274979018","14.250229085425","Los Angeles, California, United States of America","20240313193715","2024-03-13 19:37:15","Default","Rosaliel","0","","2815866","73261"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.050854010641","-118.2640211794","96.622274979018","14.250229085425","Los Angeles, California, United States of America","20240313193715","2024-03-13 19:37:15","Default","Rosaliel","0","","2815867","73261"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.050854010641","-118.2640211794","96.622274979018","14.250229085425","Los Angeles, California, United States of America","20240313193715","2024-03-13 19:37:15","Default","Rosaliel","0","","2815868","73261"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.050854010641","-118.2640211794","96.622274979018","14.250229085425","Los Angeles, California, United States of America","20240313193715","2024-03-13 19:37:15","Default","Rosaliel","0","","2815869","73261"
"4ocean Marine Debris Tracker","Plastic Bottle Caps","ALL ITEMS","1","","34.050856452179","-118.26402758547","96.332729062065","14.249674829729","Los Angeles, California, United States of America","20240313193716","2024-03-13 19:37:16","Default","Rosaliel","0","","2815870","73261"
